id,id_post,date,score,count_month,sentiment_score,sentiment_num,mean_sentiment_month,topic_id,lexical_entropy_month,year_month
57,3,2024-11-03,16,337,0.9143875241279602,2,0.599406528189911,0,9.254897778263544,2024-11
58,3,2024-11-03,13,337,0.7531018058458964,2,0.599406528189911,0,9.254897778263544,2024-11
59,3,2024-11-03,11,337,0.8627135753631592,0,0.599406528189911,1,9.254897778263544,2024-11
60,3,2024-11-03,2,337,0.9402602712313334,0,0.599406528189911,1,9.254897778263544,2024-11
61,3,2024-11-03,1,337,0.739837129910787,0,0.599406528189911,1,9.254897778263544,2024-11
62,3,2024-11-03,1,337,0.8741265734036764,0,0.599406528189911,0,9.254897778263544,2024-11
63,3,2024-11-04,14,337,0.9933339556058248,2,0.599406528189911,0,9.254897778263544,2024-11
64,3,2024-11-04,5,337,0.9918461640675863,2,0.599406528189911,2,9.254897778263544,2024-11
65,3,2024-11-04,4,337,0.8508859872817993,1,0.599406528189911,0,9.254897778263544,2024-11
66,3,2024-11-04,3,337,0.9383488595485687,1,0.599406528189911,0,9.254897778263544,2024-11
67,3,2024-11-04,2,337,0.8488749464352926,2,0.599406528189911,1,9.254897778263544,2024-11
68,3,2024-11-05,1,337,0.7901168266932169,0,0.599406528189911,0,9.254897778263544,2024-11
69,4,2024-11-05,137,337,0.771183580160141,1,0.599406528189911,1,9.254897778263544,2024-11
70,4,2024-11-05,70,337,0.7571103870868683,2,0.599406528189911,1,9.254897778263544,2024-11
71,4,2024-11-05,69,337,0.5676953792572021,1,0.599406528189911,0,9.254897778263544,2024-11
72,4,2024-11-05,57,337,0.8733425736427307,0,0.599406528189911,0,9.254897778263544,2024-11
73,4,2024-11-05,38,337,0.9313704172770182,2,0.599406528189911,0,9.254897778263544,2024-11
74,4,2024-11-05,34,337,0.7326374053955078,1,0.599406528189911,0,9.254897778263544,2024-11
75,4,2024-11-05,19,337,0.9703796704610189,0,0.599406528189911,2,9.254897778263544,2024-11
76,4,2024-11-05,19,337,0.7765312492847443,0,0.599406528189911,1,9.254897778263544,2024-11
77,4,2024-11-05,18,337,0.5598754584789276,1,0.599406528189911,0,9.254897778263544,2024-11
78,4,2024-11-05,15,337,0.9733436504999796,0,0.599406528189911,1,9.254897778263544,2024-11
79,4,2024-11-05,14,337,0.9976182579994202,2,0.599406528189911,0,9.254897778263544,2024-11
80,4,2024-11-05,9,337,0.9979052543640137,2,0.599406528189911,2,9.254897778263544,2024-11
81,4,2024-11-05,8,337,0.8826165795326233,0,0.599406528189911,2,9.254897778263544,2024-11
82,4,2024-11-05,7,337,0.8441576957702637,1,0.599406528189911,0,9.254897778263544,2024-11
83,4,2024-11-05,7,337,0.9983689188957214,2,0.599406528189911,0,9.254897778263544,2024-11
84,4,2024-11-05,5,337,0.8699761430422465,2,0.599406528189911,1,9.254897778263544,2024-11
85,4,2024-11-05,5,337,0.7777750194072723,2,0.599406528189911,0,9.254897778263544,2024-11
86,4,2024-11-05,5,337,0.8684123357137045,2,0.599406528189911,0,9.254897778263544,2024-11
87,4,2024-11-05,5,337,0.8406262000401815,2,0.599406528189911,2,9.254897778263544,2024-11
88,4,2024-11-05,4,337,0.9643317461013794,2,0.599406528189911,0,9.254897778263544,2024-11
89,4,2024-11-05,3,337,0.6605186462402344,1,0.599406528189911,2,9.254897778263544,2024-11
90,4,2024-11-05,3,337,0.9425505002339681,0,0.599406528189911,0,9.254897778263544,2024-11
91,4,2024-11-05,2,337,0.9516273736953735,2,0.599406528189911,2,9.254897778263544,2024-11
92,4,2024-11-05,1,337,0.7127538522084554,2,0.599406528189911,2,9.254897778263544,2024-11
93,4,2024-11-05,1,337,0.8456445038318634,0,0.599406528189911,2,9.254897778263544,2024-11
94,4,2024-11-05,1,337,0.7578088045120239,0,0.599406528189911,0,9.254897778263544,2024-11
95,4,2024-11-06,1,337,0.8926598429679871,0,0.599406528189911,0,9.254897778263544,2024-11
96,5,2024-11-07,448,337,0.9200149973233541,0,0.599406528189911,1,9.254897778263544,2024-11
97,5,2024-11-07,383,337,0.7668467462062836,1,0.599406528189911,1,9.254897778263544,2024-11
98,5,2024-11-07,321,337,0.8537957469622294,0,0.599406528189911,1,9.254897778263544,2024-11
99,5,2024-11-07,173,337,0.8548229932785034,0,0.599406528189911,1,9.254897778263544,2024-11
100,5,2024-11-07,172,337,0.7908968528111776,0,0.599406528189911,1,9.254897778263544,2024-11
101,5,2024-11-07,170,337,0.6091233491897583,1,0.599406528189911,2,9.254897778263544,2024-11
102,5,2024-11-07,155,337,0.83463054895401,2,0.599406528189911,1,9.254897778263544,2024-11
103,5,2024-11-07,145,337,0.930075486501058,2,0.599406528189911,2,9.254897778263544,2024-11
104,5,2024-11-07,139,337,0.9788378874460856,0,0.599406528189911,1,9.254897778263544,2024-11
105,5,2024-11-07,117,337,0.9980815649032593,2,0.599406528189911,1,9.254897778263544,2024-11
106,5,2024-11-07,100,337,0.7168961763381958,1,0.599406528189911,0,9.254897778263544,2024-11
107,5,2024-11-07,92,337,0.6919069290161133,0,0.599406528189911,1,9.254897778263544,2024-11
108,5,2024-11-07,89,337,0.954751451810201,0,0.599406528189911,0,9.254897778263544,2024-11
109,5,2024-11-07,84,337,0.8488402764002482,0,0.599406528189911,1,9.254897778263544,2024-11
110,5,2024-11-07,78,337,0.8262069821357727,0,0.599406528189911,0,9.254897778263544,2024-11
111,5,2024-11-07,71,337,0.749691367149353,0,0.599406528189911,0,9.254897778263544,2024-11
112,5,2024-11-07,70,337,0.5878191590309143,0,0.599406528189911,2,9.254897778263544,2024-11
113,5,2024-11-07,69,337,0.8140654563903809,1,0.599406528189911,1,9.254897778263544,2024-11
114,5,2024-11-07,68,337,0.9702828923861185,0,0.599406528189911,1,9.254897778263544,2024-11
115,5,2024-11-07,64,337,0.7205571929613749,0,0.599406528189911,1,9.254897778263544,2024-11
116,5,2024-11-07,63,337,0.8779962062835693,0,0.599406528189911,2,9.254897778263544,2024-11
117,5,2024-11-07,63,337,0.951185425122579,0,0.599406528189911,2,9.254897778263544,2024-11
118,5,2024-11-07,61,337,0.8667451739311218,0,0.599406528189911,1,9.254897778263544,2024-11
119,5,2024-11-07,57,337,0.9590333700180054,0,0.599406528189911,1,9.254897778263544,2024-11
120,5,2024-11-07,55,337,0.7458234230677286,0,0.599406528189911,0,9.254897778263544,2024-11
121,5,2024-11-07,54,337,0.916277289390564,0,0.599406528189911,0,9.254897778263544,2024-11
122,5,2024-11-07,49,337,0.9459783434867859,2,0.599406528189911,1,9.254897778263544,2024-11
123,5,2024-11-07,47,337,0.9100010991096497,0,0.599406528189911,0,9.254897778263544,2024-11
124,5,2024-11-07,44,337,0.6761617263158163,0,0.599406528189911,1,9.254897778263544,2024-11
125,5,2024-11-07,43,337,0.7442124485969543,1,0.599406528189911,1,9.254897778263544,2024-11
126,5,2024-11-07,42,337,0.8883107701937357,0,0.599406528189911,0,9.254897778263544,2024-11
127,5,2024-11-07,41,337,0.756590723991394,1,0.599406528189911,1,9.254897778263544,2024-11
128,5,2024-11-07,38,337,0.9247718850771586,0,0.599406528189911,0,9.254897778263544,2024-11
129,5,2024-11-07,36,337,0.782240609327952,0,0.599406528189911,0,9.254897778263544,2024-11
130,5,2024-11-07,33,337,0.8036469519138336,0,0.599406528189911,2,9.254897778263544,2024-11
131,5,2024-11-07,32,337,0.7054415941238403,1,0.599406528189911,2,9.254897778263544,2024-11
132,5,2024-11-07,31,337,0.9511039654413859,0,0.599406528189911,0,9.254897778263544,2024-11
133,5,2024-11-07,30,337,0.9337893724441528,0,0.599406528189911,1,9.254897778263544,2024-11
134,5,2024-11-07,30,337,0.8130262692769369,0,0.599406528189911,1,9.254897778263544,2024-11
135,5,2024-11-07,29,337,0.9558470646540324,0,0.599406528189911,0,9.254897778263544,2024-11
136,5,2024-11-07,28,337,0.7532217800617218,0,0.599406528189911,1,9.254897778263544,2024-11
137,5,2024-11-07,27,337,0.8126201033592224,0,0.599406528189911,1,9.254897778263544,2024-11
138,5,2024-11-07,26,337,0.9387025435765585,0,0.599406528189911,0,9.254897778263544,2024-11
139,5,2024-11-07,26,337,0.5954528450965881,1,0.599406528189911,2,9.254897778263544,2024-11
140,5,2024-11-07,26,337,0.91248819231987,2,0.599406528189911,0,9.254897778263544,2024-11
141,5,2024-11-07,26,337,0.6521232724189758,1,0.599406528189911,2,9.254897778263544,2024-11
142,5,2024-11-07,26,337,0.72381259004275,0,0.599406528189911,1,9.254897778263544,2024-11
143,5,2024-11-07,25,337,0.8022254506746928,0,0.599406528189911,1,9.254897778263544,2024-11
144,5,2024-11-07,24,337,0.8172433177630106,0,0.599406528189911,0,9.254897778263544,2024-11
145,5,2024-11-07,23,337,0.9485750198364258,0,0.599406528189911,0,9.254897778263544,2024-11
146,6,2024-11-09,91,337,0.8552984297275543,2,0.599406528189911,2,9.254897778263544,2024-11
147,6,2024-11-09,54,337,0.931450347105662,2,0.599406528189911,1,9.254897778263544,2024-11
148,6,2024-11-09,42,337,0.7407324612140656,0,0.599406528189911,1,9.254897778263544,2024-11
149,6,2024-11-09,36,337,0.9488226572672526,2,0.599406528189911,1,9.254897778263544,2024-11
150,6,2024-11-09,18,337,0.9939985473950704,2,0.599406528189911,1,9.254897778263544,2024-11
151,6,2024-11-09,17,337,0.7549809515476227,2,0.599406528189911,0,9.254897778263544,2024-11
152,6,2024-11-09,12,337,0.9926984906196594,2,0.599406528189911,1,9.254897778263544,2024-11
153,6,2024-11-09,10,337,0.9870800177256266,2,0.599406528189911,2,9.254897778263544,2024-11
154,6,2024-11-09,6,337,0.953940749168396,2,0.599406528189911,2,9.254897778263544,2024-11
155,6,2024-11-09,6,337,0.8108370900154114,1,0.599406528189911,2,9.254897778263544,2024-11
156,6,2024-11-09,6,337,0.9361235499382019,2,0.599406528189911,0,9.254897778263544,2024-11
157,6,2024-11-09,5,337,0.8078979253768921,2,0.599406528189911,2,9.254897778263544,2024-11
158,6,2024-11-09,5,337,0.9204446872075399,2,0.599406528189911,2,9.254897778263544,2024-11
159,6,2024-11-09,3,337,0.9900081157684326,0,0.599406528189911,0,9.254897778263544,2024-11
160,6,2024-11-09,1,337,0.7500141859054565,1,0.599406528189911,2,9.254897778263544,2024-11
161,6,2024-11-10,7,337,0.9929302930831909,2,0.599406528189911,1,9.254897778263544,2024-11
162,6,2024-11-10,4,337,0.9911715189615885,2,0.599406528189911,2,9.254897778263544,2024-11
163,6,2024-11-10,4,337,0.993754247824351,2,0.599406528189911,2,9.254897778263544,2024-11
164,6,2024-11-10,3,337,0.9894015789031982,2,0.599406528189911,2,9.254897778263544,2024-11
165,6,2024-11-10,3,337,0.9102495312690735,1,0.599406528189911,1,9.254897778263544,2024-11
166,6,2024-11-10,3,337,0.8702216148376465,0,0.599406528189911,1,9.254897778263544,2024-11
167,6,2024-11-10,2,337,0.7637691795825958,1,0.599406528189911,2,9.254897778263544,2024-11
168,6,2024-11-10,2,337,0.7585509121417999,0,0.599406528189911,0,9.254897778263544,2024-11
169,6,2024-11-10,2,337,0.7544237573941549,2,0.599406528189911,1,9.254897778263544,2024-11
170,6,2024-11-10,1,337,0.9420702258745829,0,0.599406528189911,2,9.254897778263544,2024-11
171,6,2024-11-10,1,337,0.9892751375834147,2,0.599406528189911,0,9.254897778263544,2024-11
172,6,2024-11-10,1,337,0.8274599611759186,0,0.599406528189911,2,9.254897778263544,2024-11
173,6,2024-11-12,1,337,0.9538356264432272,0,0.599406528189911,2,9.254897778263544,2024-11
174,7,2024-11-09,6607,337,0.8501983880996704,0,0.599406528189911,1,9.254897778263544,2024-11
175,7,2024-11-09,3517,337,0.6548068523406982,0,0.599406528189911,1,9.254897778263544,2024-11
176,7,2024-11-09,2544,337,0.4827772378921509,1,0.599406528189911,1,9.254897778263544,2024-11
177,7,2024-11-09,2041,337,0.9521735111872355,0,0.599406528189911,2,9.254897778263544,2024-11
178,7,2024-11-09,1067,337,0.9708767533302307,0,0.599406528189911,0,9.254897778263544,2024-11
179,7,2024-11-09,1056,337,0.9461988011995951,0,0.599406528189911,2,9.254897778263544,2024-11
180,7,2024-11-09,1010,337,0.8860065937042236,0,0.599406528189911,0,9.254897778263544,2024-11
181,7,2024-11-09,947,337,0.7746245265007019,0,0.599406528189911,1,9.254897778263544,2024-11
182,7,2024-11-09,830,337,0.8651545643806458,1,0.599406528189911,2,9.254897778263544,2024-11
183,7,2024-11-09,602,337,0.8742597103118896,0,0.599406528189911,0,9.254897778263544,2024-11
184,7,2024-11-09,583,337,0.738177478313446,0,0.599406528189911,1,9.254897778263544,2024-11
185,7,2024-11-09,583,337,0.9063862562179565,1,0.599406528189911,2,9.254897778263544,2024-11
186,7,2024-11-09,491,337,0.7769547700881958,0,0.599406528189911,1,9.254897778263544,2024-11
187,7,2024-11-09,491,337,0.9467097918192545,0,0.599406528189911,1,9.254897778263544,2024-11
188,7,2024-11-09,435,337,0.7159800827503204,1,0.599406528189911,1,9.254897778263544,2024-11
189,7,2024-11-09,429,337,0.8839733302593231,1,0.599406528189911,2,9.254897778263544,2024-11
190,7,2024-11-09,398,337,0.7559794386227926,0,0.599406528189911,1,9.254897778263544,2024-11
191,7,2024-11-09,339,337,0.8373974363009135,0,0.599406528189911,1,9.254897778263544,2024-11
192,7,2024-11-09,326,337,0.8272801836331686,0,0.599406528189911,0,9.254897778263544,2024-11
193,7,2024-11-09,326,337,0.8967364728450775,2,0.599406528189911,1,9.254897778263544,2024-11
194,7,2024-11-09,294,337,0.9137044151624044,0,0.599406528189911,2,9.254897778263544,2024-11
195,7,2024-11-09,286,337,0.9135609269142151,1,0.599406528189911,2,9.254897778263544,2024-11
196,7,2024-11-09,282,337,0.8305178582668304,0,0.599406528189911,1,9.254897778263544,2024-11
197,7,2024-11-09,253,337,0.7239553928375244,0,0.599406528189911,2,9.254897778263544,2024-11
198,7,2024-11-09,246,337,0.9120537439982096,0,0.599406528189911,0,9.254897778263544,2024-11
199,7,2024-11-09,242,337,0.8375989198684692,0,0.599406528189911,1,9.254897778263544,2024-11
200,7,2024-11-09,222,337,0.9247298836708069,0,0.599406528189911,1,9.254897778263544,2024-11
201,7,2024-11-09,209,337,0.9306049545605978,0,0.599406528189911,1,9.254897778263544,2024-11
202,7,2024-11-09,197,337,0.7964155673980713,0,0.599406528189911,0,9.254897778263544,2024-11
203,7,2024-11-09,188,337,0.7165751755237579,1,0.599406528189911,1,9.254897778263544,2024-11
204,7,2024-11-09,175,337,0.9521796504656473,0,0.599406528189911,0,9.254897778263544,2024-11
205,7,2024-11-09,138,337,0.6748686134815216,1,0.599406528189911,1,9.254897778263544,2024-11
206,7,2024-11-09,138,337,0.6673478484153748,1,0.599406528189911,2,9.254897778263544,2024-11
207,7,2024-11-09,131,337,0.7590412497520447,0,0.599406528189911,0,9.254897778263544,2024-11
208,7,2024-11-09,126,337,0.5781087577342987,2,0.599406528189911,0,9.254897778263544,2024-11
209,7,2024-11-09,124,337,0.779113749663035,0,0.599406528189911,1,9.254897778263544,2024-11
210,7,2024-11-09,120,337,0.9003990888595581,0,0.599406528189911,1,9.254897778263544,2024-11
211,7,2024-11-09,119,337,0.8453975021839142,1,0.599406528189911,1,9.254897778263544,2024-11
212,7,2024-11-09,105,337,0.9045915603637695,0,0.599406528189911,2,9.254897778263544,2024-11
213,7,2024-11-09,101,337,0.9714973171552023,0,0.599406528189911,0,9.254897778263544,2024-11
214,7,2024-11-09,96,337,0.9074886043866476,0,0.599406528189911,0,9.254897778263544,2024-11
215,7,2024-11-09,94,337,0.8643702864646912,1,0.599406528189911,2,9.254897778263544,2024-11
216,7,2024-11-09,90,337,0.7963239947954813,0,0.599406528189911,2,9.254897778263544,2024-11
217,7,2024-11-09,89,337,0.9277260104815165,2,0.599406528189911,1,9.254897778263544,2024-11
218,7,2024-11-09,86,337,0.835049033164978,1,0.599406528189911,1,9.254897778263544,2024-11
219,7,2024-11-09,79,337,0.8170656859874725,1,0.599406528189911,1,9.254897778263544,2024-11
220,7,2024-11-09,78,337,0.9085782766342163,2,0.599406528189911,1,9.254897778263544,2024-11
221,7,2024-11-09,75,337,0.656390905380249,1,0.599406528189911,1,9.254897778263544,2024-11
222,7,2024-11-09,73,337,0.7906079689661661,0,0.599406528189911,2,9.254897778263544,2024-11
223,7,2024-11-09,72,337,0.78337562084198,2,0.599406528189911,0,9.254897778263544,2024-11
224,7,2024-11-09,70,337,0.9772447347640991,0,0.599406528189911,1,9.254897778263544,2024-11
225,8,2024-11-15,1,337,0.7500141859054565,1,0.599406528189911,2,9.254897778263544,2024-11
226,9,2024-11-17,12,337,0.7935433089733124,0,0.599406528189911,0,9.254897778263544,2024-11
227,9,2024-11-17,7,337,0.9169867038726807,0,0.599406528189911,0,9.254897778263544,2024-11
228,9,2024-11-17,3,337,0.7940660119056702,0,0.599406528189911,1,9.254897778263544,2024-11
229,9,2024-11-17,3,337,0.8192978501319885,0,0.599406528189911,0,9.254897778263544,2024-11
230,9,2024-11-17,3,337,0.8220763206481934,2,0.599406528189911,1,9.254897778263544,2024-11
231,9,2024-11-17,3,337,0.9820404052734375,2,0.599406528189911,1,9.254897778263544,2024-11
232,9,2024-11-17,2,337,0.8727503220240275,0,0.599406528189911,0,9.254897778263544,2024-11
233,9,2024-11-17,2,337,0.7692801356315613,1,0.599406528189911,1,9.254897778263544,2024-11
234,9,2024-11-18,3,337,0.9407363136609396,0,0.599406528189911,2,9.254897778263544,2024-11
235,9,2024-11-18,2,337,0.9673172235488892,2,0.599406528189911,2,9.254897778263544,2024-11
236,9,2024-11-20,3,337,0.6970137655735016,1,0.599406528189911,2,9.254897778263544,2024-11
237,9,2024-11-20,2,337,0.8315998315811157,1,0.599406528189911,2,9.254897778263544,2024-11
238,10,2024-11-19,235,337,0.9397063056627909,0,0.599406528189911,0,9.254897778263544,2024-11
239,10,2024-11-19,181,337,0.9357166886329651,0,0.599406528189911,0,9.254897778263544,2024-11
240,10,2024-11-19,155,337,0.8577083547910055,0,0.599406528189911,0,9.254897778263544,2024-11
241,10,2024-11-19,128,337,0.754281759262085,0,0.599406528189911,0,9.254897778263544,2024-11
242,10,2024-11-19,107,337,0.948184053103129,0,0.599406528189911,1,9.254897778263544,2024-11
243,10,2024-11-19,94,337,0.8728814721107483,0,0.599406528189911,0,9.254897778263544,2024-11
244,10,2024-11-19,65,337,0.9737831354141235,0,0.599406528189911,0,9.254897778263544,2024-11
245,10,2024-11-19,52,337,0.8769630789756775,0,0.599406528189911,1,9.254897778263544,2024-11
246,10,2024-11-19,51,337,0.6568197707335154,0,0.599406528189911,0,9.254897778263544,2024-11
247,10,2024-11-19,51,337,0.9337011377016703,0,0.599406528189911,1,9.254897778263544,2024-11
248,10,2024-11-19,50,337,0.8025162220001221,0,0.599406528189911,0,9.254897778263544,2024-11
249,10,2024-11-19,49,337,0.7825553218523661,0,0.599406528189911,0,9.254897778263544,2024-11
250,10,2024-11-19,48,337,0.9076916178067526,0,0.599406528189911,0,9.254897778263544,2024-11
251,10,2024-11-19,47,337,0.6511301795641581,0,0.599406528189911,1,9.254897778263544,2024-11
252,10,2024-11-19,46,337,0.9092999895413717,0,0.599406528189911,1,9.254897778263544,2024-11
253,10,2024-11-19,40,337,0.7386060158411661,0,0.599406528189911,0,9.254897778263544,2024-11
254,10,2024-11-19,39,337,0.9463138779004415,0,0.599406528189911,0,9.254897778263544,2024-11
255,10,2024-11-19,38,337,0.6937602361043295,0,0.599406528189911,1,9.254897778263544,2024-11
256,10,2024-11-19,35,337,0.8341374198595682,0,0.599406528189911,0,9.254897778263544,2024-11
257,10,2024-11-19,34,337,0.7040929645299911,0,0.599406528189911,0,9.254897778263544,2024-11
258,10,2024-11-19,34,337,0.738166093826294,1,0.599406528189911,0,9.254897778263544,2024-11
259,10,2024-11-19,33,337,0.6672220528125763,1,0.599406528189911,0,9.254897778263544,2024-11
260,10,2024-11-19,31,337,0.7297534942626953,1,0.599406528189911,1,9.254897778263544,2024-11
261,10,2024-11-19,31,337,0.7548715174198151,0,0.599406528189911,0,9.254897778263544,2024-11
262,10,2024-11-19,28,337,0.8032039006551107,0,0.599406528189911,0,9.254897778263544,2024-11
263,10,2024-11-19,28,337,0.5978288352489471,1,0.599406528189911,0,9.254897778263544,2024-11
264,10,2024-11-19,27,337,0.8840527236461639,0,0.599406528189911,0,9.254897778263544,2024-11
265,10,2024-11-19,27,337,0.755208025376002,0,0.599406528189911,0,9.254897778263544,2024-11
266,10,2024-11-19,27,337,0.7318969170252482,0,0.599406528189911,0,9.254897778263544,2024-11
267,10,2024-11-19,25,337,0.9898343086242676,0,0.599406528189911,0,9.254897778263544,2024-11
268,10,2024-11-19,25,337,0.8017852505048116,2,0.599406528189911,0,9.254897778263544,2024-11
269,10,2024-11-19,24,337,0.7910185754299164,1,0.599406528189911,0,9.254897778263544,2024-11
270,10,2024-11-19,24,337,0.7713442842165629,0,0.599406528189911,0,9.254897778263544,2024-11
271,10,2024-11-19,23,337,0.83060089747111,0,0.599406528189911,0,9.254897778263544,2024-11
272,10,2024-11-19,22,337,0.7657982409000397,0,0.599406528189911,0,9.254897778263544,2024-11
273,10,2024-11-19,21,337,0.9445274273554484,0,0.599406528189911,0,9.254897778263544,2024-11
274,10,2024-11-19,21,337,0.7251486380894979,0,0.599406528189911,0,9.254897778263544,2024-11
275,10,2024-11-19,20,337,0.8387732108434042,0,0.599406528189911,0,9.254897778263544,2024-11
276,10,2024-11-19,19,337,0.9967362284660339,2,0.599406528189911,0,9.254897778263544,2024-11
277,10,2024-11-19,19,337,0.7742771903673807,0,0.599406528189911,0,9.254897778263544,2024-11
278,10,2024-11-19,18,337,0.7294133901596069,1,0.599406528189911,0,9.254897778263544,2024-11
279,10,2024-11-19,18,337,0.9059274196624756,0,0.599406528189911,0,9.254897778263544,2024-11
280,10,2024-11-19,18,337,0.9320734540621439,0,0.599406528189911,2,9.254897778263544,2024-11
281,10,2024-11-19,18,337,0.7609874208768209,0,0.599406528189911,0,9.254897778263544,2024-11
282,10,2024-11-19,17,337,0.9445697863896688,0,0.599406528189911,1,9.254897778263544,2024-11
283,10,2024-11-19,17,337,0.8211421767870585,0,0.599406528189911,0,9.254897778263544,2024-11
